# CC-CEDICT derived pinyin index; fields: pinyin\tsimplified\ttraditional
wangba	亡八	亡八
wangba	网吧	網吧
wangbadan	忘八蛋	忘八蛋
wangbadan	王八蛋	王八蛋
wangbadan	忘八旦	忘八旦
wangbaduzi	王八犊子	王八犢子
wangbagaozi	王八羔子	王八羔子
wangban	网版	網版
wangbao	网暴	網暴
wangben	忘本	忘本
wangbi	王弼	王弼
wangbingjinianri	亡兵纪念日	亡兵紀念日
wangbo	王勃	王勃
wangborishan	旺波日山	旺波日山
wangbu	网布	網布
wangbuliao	忘不了	忘不了
wangbuliuxing	王不留行	王不留行
wangcan	忘餐	忘餐
wangcan	王粲	王粲
wangcanfeiqin	忘餐废寝	忘餐廢寢
wangcang	旺苍	旺蒼
wangcangxian	旺苍县	旺蒼縣
wangchang	往常	往常
wangchao	王朝	王朝
wangcheng	往程	往程
wangcheng	望城	望城
wangcheng	妄称	妄稱
wangchengqu	望城区	望城區
wangchenmoji	望尘莫及	望塵莫及
wangchi	旺炽	旺熾
wangchixing	旺炽型	旺熾型
wangchixing	旺炽性	旺熾性
wangchong	王充	王充
wangchong	网虫	網蟲
wangchu	往初	往初
wangchu	王储	王儲
wangchuan	网传	網傳
wangchun	网蝽	網蝽
wangci	忘词	忘詞
wangdai	网袋	網袋
wangdai	网贷	網貸
wangdaiyu	王岱舆	王岱輿
wangdan	王丹	王丹
wangdao	王道	王道
wangdao	王导	王導
wangdaohan	汪道涵	汪道涵
wangdian	网店	網店
wangdian	网点	網點
wangdiao	忘掉	忘掉
wangdong	妄动	妄動
wangdongcheng	汪东城	汪東城
wangdu	望都	望都
wangduan	网段	網段
wangduan	妄断	妄斷
wangdun	王敦	王敦
wangduxian	望都县	望都縣
wange	挽歌	挽歌
wangen	忘恩	忘恩
wangenfuyi	忘恩负义	忘恩負義
wangeng	顽梗	頑梗
wangerquebu	望而却步	望而卻步
wangershengwei	望而生畏	望而生畏
wangerxingtan	望而兴叹	望而興嘆
wangfa	王法	王法
wangfa	枉法	枉法
wangfan	往返	往返
wangfei	王妃	王妃
wangfei	王菲	王菲
wangfei	枉费	枉費
wangfei	网飞	網飛
wangfeng	望风	望風
wangfengbuying	望风捕影	望風捕影
wangfengertao	望风而逃	望風而逃
wangfu	王府	王府
wangfu	往复	往復
wangfujing	王府井	王府井
wangfuju	往复锯	往復鋸
wangfushi	望夫石	望夫石
wangfuyundong	往复运动	往復運動
wangfuzhi	王夫之	王夫之
wangge	网格	網格
wanggeyuan	网格员	網格員
wanggong	王公	王公
wanggong	王宫	王宮
wanggou	网购	網購
wanggu	亡故	亡故
wanggu	往古	往古
wanggu	枉顾	枉顧
wanggu	网罟	網罟
wanggu	罔顾	罔顧
wangguan	王冠	王冠
wangguan	网管	網管
wangguan	网关	網關
wangguanjiekou	网管接口	網管接口
wangguanyuan	网管员	網管員
wangguo	王国	王國
wangguo	亡国	亡國
wangguojuhuisuo	王国聚会所	王國聚會所
wangguolu	亡国虏	亡國虜
wangguomiezhong	亡国灭种	亡國滅種
wangguonu	亡国奴	亡國奴
wangguowei	王国维	王國維
wangguzuo	网罟座	網罟座
wanghong	网红	網紅
wanghongwen	王洪文	王洪文
wanghou	往后	往後
wanghou	王后	王后
wanghou	王侯	王侯
wanghougongqing	王侯公卿	王侯公卿
wanghoujiangxiang	王侯将相	王侯將相
wanghua	望花	望花
wanghua	王化	王化
wanghuai	忘怀	忘懷
wanghuan	往还	往還
wanghuaqu	望花区	望花區
wanghun	亡魂	亡魂
wanghusuoyi	忘乎所以	忘乎所以
wangji	往迹	往跡
wangji	旺季	旺季
wangji	忘机	忘機
wangji	忘记	忘記
wangji	网际	網際
wangjia	王家	王家
wangjia	网架	網架
wangjiaer	王嘉尔	王嘉爾
wangjian	望见	望見
wangjiang	望江	望江
wangjiangxian	望江县	望江縣
wangjiao	旺角	旺角
wangjiawei	王家卫	王家衛
wangjie	往届	往屆
wangjin	网禁	網禁
wangjing	望京	望京
wangjing	网景	網景
wangjing	网警	網警
wangjing	枉径	枉徑
wangjingwei	汪精卫	汪精衛
wangjiwanglu	网际网路	網際網路
wangjiwangluo	网际网络	網際網絡
wangjixieding	网际协定	網際協定
wangju	网剧	網劇
wangjun	网军	網軍
wangjunru	王君如	王君如
wangjunxia	王军霞	王軍霞
wangka	网咖	網咖
wangka	网卡	網卡
wangkaisanmian	网开三面	網開三面
wangkaiyimian	网开一面	網開一面
wangke	网课	網課
wangkong	网孔	網孔
wangkui	望奎	望奎
wangkuixian	望奎县	望奎縣
wanglai	往来	往來
wanglai	旺来	旺來
wanglaizhanghu	往来帐户	往來帳戶
wanglao	枉劳	枉勞
wanglaoji	王老吉	王老吉
wanglaowu	王老五	王老五
wangli	王力	王力
wangli	往例	往例
wanglian	网恋	網戀
wangliang	罔两	罔兩
wangliang	蝄蜽	蝄蜽
wangliang	魍魉	魍魎
wangliangguiguai	魍魉鬼怪	魍魎鬼怪
wanglianshangmohei	往脸上抹黑	往臉上抹黑
wanglihong	王力宏	王力宏
wangling	亡灵	亡靈
wangliqin	王励勤	王勵勤
wanglixiong	王力雄	王力雄
wanglou	望楼	望樓
wanglu	网路	網路
wanglufuwu	网路服务	網路服務
wangluhuanjing	网路环境	網路環境
wanglujiagou	网路架构	網路架構
wanglujiedian	网路节点	網路節點
wanglujiedianjiemian	网路节点介面	網路節點介面
wanglulianjieceng	网路链接层	網路鏈接層
wangluo	网络	網絡
wangluo	网罗	網羅
wangluoanquan	网络安全	網絡安全
wangluocaozuoxitong	网络操作系统	網絡操作系統
wangluoceng	网络层	網絡層
wangluocengxieyi	网络层协议	網絡層協議
wangluochengyin	网络成瘾	網絡成癮
wangluodashou	网络打手	網絡打手
wangluodizhizhuanhuan	网络地址转换	網絡地址轉換
wangluoguanggao	网络广告	網絡廣告
wangluoguanli	网络管理	網絡管理
wangluoguanlixitong	网络管理系统	網絡管理系統
wangluoguanliyuan	网络管理员	網絡管理員
wangluoguihuarenyuan	网络规划人员	網絡規劃人員
wangluohongren	网络红人	網絡紅人
wangluohuanjing	网络环境	網絡環境
wangluojishu	网络技术	網絡技術
wangluoke	网络客	網絡客
wangluokeji	网络科技	網絡科技
wangluokongjian	网络空间	網絡空間
wangluoliulanqi	网络浏览器	網絡瀏覽器
wangluoliyu	网络俚语	網絡俚語
wangluoqianyi	网络迁移	網絡遷移
wangluoqizha	网络欺诈	網絡欺詐
wangluoriji	网络日记	網絡日記
wangluoseqing	网络色情	網絡色情
wangluoshebei	网络设备	網絡設備
wangluosheji	网络设计	網絡設計
wangluoshuijun	网络水军	網絡水軍
wangluotegong	网络特工	網絡特工
wangluoxieyi	网络协议	網絡協議
wangluoyingyong	网络应用	網絡應用
wangluoyongyu	网络用语	網絡用語
wangluoyuyan	网络语言	網絡語言
wangluoyuyin	网络语音	網絡語音
wanglupingtai	网路平台	網路平台
wanglutewu	网路特务	網路特務
wangluyingyong	网路应用	網路應用
wangluzuoyexitong	网路作业系统	網路作業系統
wangma	王码	王碼
wangmang	王莽	王莽
wangmeizhike	望梅止渴	望梅止渴
wangmeng	王猛	王猛
wangmin	网民	網民
wangming	王明	王明
wangming	亡命	亡命
wangmingzhitu	亡命之徒	亡命之徒
wangmo	望谟	望謨
wangmo	网模	網模
wangmo	网膜	網膜
wangmoxian	望谟县	望謨縣
wangmu	王母	王母
wangmu	亡母	亡母
wangmu	网目	網目
wangmuniangniang	王母娘娘	王母娘娘
wangnan	王楠	王楠
wangnian	往年	往年
wangnian	妄念	妄念
wangnianjiao	忘年交	忘年交
wangnianlian	忘年恋	忘年戀
wangnianzhijiao	忘年之交	忘年之交
wangnilicai	往泥里踩	往泥裡踩
wangnvchengfeng	望女成凤	望女成鳳
wangong	完工	完工
wangong	碗公	碗公
wangpai	王牌	王牌
wangpan	网盘	網盤
wangpi	王伾	王伾
wangpian	网片	網片
wangping	王平	王平
wangpomaiguazimaizikua	王婆卖瓜，自卖自夸	王婆賣瓜，自賣自誇
wangqi	亡妻	亡妻
wangqian	往前	往前
wangqiao	网桥	網橋
wangqing	忘情	忘情
wangqing	汪清	汪清
wangqingxian	汪清县	汪清縣
wangqinruo	王钦若	王欽若
wangqishan	王岐山	王岐山
wangqisuoyi	忘其所以	忘其所以
wangqiu	网球	網球
wangqiu	妄求	妄求
wangqiuchang	网球场	網球場
wangqiusai	网球赛	網球賽
wangqu	妄取	妄取
wangquan	王权	王權
wangque	忘却	忘卻
wangran	枉然	枉然
wangran	惘然	惘然
wangrang	枉攘	枉攘
wangranruoshi	惘然若失	惘然若失
wangren	妄人	妄人
wangri	往日	往日
wangri	望日	望日
wangshang	网上	網上
wangshangguangbo	网上广播	網上廣播
wangshao	网杓	網杓
wangsheng	往生	往生
wangsheng	旺盛	旺盛
wangshengchuanzao	妄生穿凿	妄生穿鑿
wangshi	往事	往事
wangshi	王室	王室
wangshi	网室	網室
wangshi	往时	往時
wangshichong	王世充	王世充
wangshifu	王实甫	王實甫
wangshirufeng	往事如风	往事如風
wangshiyiyi	往事已矣	往事已矣
wangshiyuan	网师园	網師園
wangshizhen	王士禛	王士禛
wangshou	网售	網售
wangshui	王水	王水
wangshuo	王朔	王朔
wangshuo	妄说	妄說
wangshuwen	王叔文	王叔文
wangsi	枉死	枉死
wangsili	往死里	往死裡
wangsu	王肃	王肅
wangsu	网速	網速
wangsui	往岁	往歲
wangsun	王孙	王孫
wangtaihou	王太后	王太后
wangte	网特	網特
wangtong	网通	網通
wangtu	妄图	妄圖
wangu	顽固	頑固
wanguan	万贯	萬貫
wanguanjiacai	万贯家财	萬貫家財
wanguanmian	弯管面	彎管麵
wanguanzonghezheng	腕管综合症	腕管綜合症
wanguchangchun	万古长春	萬古長春
wanguchangqing	万古长青	萬古長青
wanguchangxin	万古长新	萬古長新
wangui	晚归	晚歸
wangui	碗柜	碗櫃
wanguo	碗粿	碗粿
wanguo	万国	萬國
wanguobolanhui	万国博览会	萬國博覽會
wanguogong	万国宫	萬國宮
wanguoma	万国码	萬國碼
wanguoyinbiao	万国音标	萬國音標
wanguoyoulian	万国邮联	萬國郵聯
wanguoyouzhenglianmeng	万国邮政联盟	萬國郵政聯盟
wanguqianqiu	万古千秋	萬古千秋
wangwa	网袜	網襪
wangwai	往外	往外
wangwang	往往	往往
wangwang	汪汪	汪汪
wangwei	王位	王位
wangwei	王维	王維
wangwei	妄为	妄為
wangwen	网文	網文
wangwenshengyi	望文生义	望文生義
wangwo	忘我	忘我
wangwu	王五	王五
wangxi	往昔	往昔
wangxia	网下	網下
wangxiacihuang	妄下雌黄	妄下雌黃
wangxiang	妄想	妄想
wangxiang	网箱	網箱
wangxiangkuang	妄想狂	妄想狂
wangxiangzheng	妄想症	妄想症
wangxianzhi	王仙芝	王仙芝
wangxiaobo	王小波	王小波
wangxiaofeng	汪啸风	汪嘯風
wangximeng	王希孟	王希孟
wangxinban	网信办	網信辦
wangxing	忘性	忘性
wangxingren	汪星人	汪星人
wangxinling	王心凌	王心凌
wangxinliqu	往心里去	往心裡去
wangxizhi	王羲之	王羲之
wangxuan	王选	王選
wangyan	网眼	網眼
wangyan	妄言	妄言
wangyang	汪洋	汪洋
wangyang	望洋	望洋
wangyangbulao	亡羊补牢	亡羊補牢
wangyangluluo	王杨卢骆	王楊盧駱
wangyangming	王阳明	王陽明
wangyangxingtan	望洋兴叹	望洋興嘆
wangyanwangting	妄言妄听	妄言妄聽
wangyanyuchuan	望眼欲穿	望眼欲穿
wangye	王爷	王爺
wangye	网页	網頁
wangyedizhi	网页地址	網頁地址
wangyesheji	网页设计	網頁設計
wangyi	王益	王益
wangyi	王毅	王毅
wangyi	网易	網易
wangyi	亡佚	亡佚
wangyifu	王义夫	王義夫
wangyin	网瘾	網癮
wangyin	网银	網銀
wangying	王英	王英
wangying	王颖	王穎
wangyiqu	王益区	王益區
wangyongmin	王永民	王永民
wangyou	网友	網友
wangyou	网游	網遊
wangyoucao	忘忧草	忘憂草
wangyu	妄语	妄語
wangyu	网语	網語
wangyuanjing	望远镜	望遠鏡
wangyuanjingzuo	望远镜座	望遠鏡座
wangyuanmiaozhunjing	望远瞄准镜	望遠瞄準鏡
wangyucheng	王禹偁	王禹偁
wangyue	望月	望月
wangyue	旺月	旺月
wangyueche	网约车	網約車
wangzha	王炸	王炸
wangzhan	网站	網站
wangzhandaolan	网站导览	網站導覽
wangzhaojun	王昭君	王昭君
wangzhe	王者	王者
wangzhe	亡者	亡者
wangzhen	王震	王震
wangzhen	望诊	望診
wangzhi	网志	網誌
wangzhi	网址	網址
wangzhizhi	王治郅	王治郅
wangzhu	王著	王著
wangzhuan	网赚	網賺
wangzhuangmai	网状脉	網狀脈
wangzhuangpaomo	网状泡沫	網狀泡沫
wangzi	王子	王子
wangzi	旺子	旺子
wangzichenglong	望子成龙	望子成龍
wangzifeibo	妄自菲薄	妄自菲薄
wangzizunda	妄自尊大	妄自尊大
wangzong	网综	網綜
wangzu	望族	望族
wangzuo	王座	王座
wangzuxian	王祖贤	王祖賢
wanhao	完好	完好
wanhao	万豪	萬豪
wanhaoruchu	完好如初	完好如初
wanhaowuque	完好无缺	完好無缺
wanhaowusun	完好无损	完好無損
wanhu	玩忽	玩忽
wanhu	万户	萬戶
wanhua	玩话	玩話
wanhua	万华	萬華
wanhuan	湾环	灣環
wanhuaqu	万华区	萬華區
wanhuatong	万花筒	萬花筒
wanhuazhao	玩花招	玩花招
wanhuhou	万户侯	萬戶侯
wanhui	挽回	挽回
wanhui	晚会	晚會
wanhun	完婚	完婚
wanhunwanyu	晚婚晚育	晚婚晚育
wanhuo	玩火	玩火
wanhuozifen	玩火自焚	玩火自焚
wanhuzhishou	玩忽职守	玩忽職守
wanichuan	挖泥船	挖泥船
wanji	顽疾	頑疾
wanji	烷基	烷基
wanji	丸剂	丸劑
wanji	腕级	腕級
wanjia	玩家	玩家
wanjiadenghuo	万家灯火	萬家燈火
wanjiajuese	玩家角色	玩家角色
wanjiale	万家乐	萬家樂
wanjian	晚间	晚間
wanjianchuanxin	万箭穿心	萬箭穿心
wanjiao	弯角	彎角
wanjiben	烷基苯	烷基苯
wanjibenhuangsuanna	烷基苯磺酸钠	烷基苯磺酸鈉
wanjie	完结	完結
wanjiebubao	晚节不保	晚節不保
wanjiebufu	万劫不复	萬劫不復
wanjin	晚近	晚近
wanjin	挽近	輓近
wanjing	晚景	晚景
wanjinyou	万金油	萬金油
wanjiu	挽救	挽救
wanju	玩具	玩具
wanju	挽具	挽具
wanju	婉拒	婉拒
wanjuchang	玩具厂	玩具廠
wanjuqiang	玩具枪	玩具槍
wanka	玩咖	玩咖
wanke	万科	萬科
wankuai	碗筷	碗筷
wankuzidi	纨绔子弟	紈絝子弟
wankuzidi	纨裤子弟	紈褲子弟
wanlaijuji	万籁俱寂	萬籟俱寂
wanlaiwusheng	万籁无声	萬籟無聲
wanle	完了	完了
wanle	玩乐	玩樂
wanli	挽力	挽力
wanli	万历	萬曆
wanli	万里	萬里
wanlian	挽联	輓聯
wanlichangcheng	万里长城	萬里長城
wanlichangjiang	万里长江	萬里長江
wanlie	顽劣	頑劣
wanlifu	晚礼服	晚禮服
wanlijiangshan	万里江山	萬里江山
wanlingdan	万灵丹	萬靈丹
wanlingjie	万灵节	萬靈節
wanlitiaotiao	万里迢迢	萬里迢迢
wanliu	挽留	挽留
wanliwuyun	万里无云	萬里無雲
wanlong	万隆	萬隆
wanlong	腕龙	腕龍
wanlu	弯路	彎路
wanluan	万峦	萬巒
wanmabenteng	万马奔腾	萬馬奔騰
wanman	完满	完滿
wanmaqiyin	万马齐喑	萬馬齊喑
wanmei	完美	完美
wanmeiwuque	完美无缺	完美無缺
wanmeiwuxia	完美无瑕	完美無瑕
wanmeizhuyizhe	完美主义者	完美主義者
wanmiao	婉妙	婉妙
wanmin	万民	萬民
wanmin	顽民	頑民
wanming	万名	萬名
wanmukuikui	万目睽睽	萬目睽睽
wannadu	万那杜	萬那杜
wannan	弯男	彎男
wannan	万难	萬難
wannanshibian	皖南事变	皖南事變
wanneng	万能	萬能
wannenggeng	万能㹴	萬能㹴
wannengquchi	万能曲尺	萬能曲尺
wannengyaoshi	万能钥匙	萬能鑰匙
wannian	晚年	晚年
wannian	万年	萬年
wannianjuhui	万念俱灰	萬念俱灰
wannianli	万年历	萬年曆
wannianqing	万年青	萬年青
wannianxian	万年县	萬年縣
wanning	万宁	萬寧
wanningshi	万宁市	萬寧市
wannong	玩弄	玩弄
wannongcizao	玩弄词藻	玩弄詞藻
wannve	完虐	完虐
wanou	玩偶	玩偶
wanouzhijia	玩偶之家	玩偶之家
wanpai	玩牌	玩牌
wanpi	顽皮	頑皮
wanqi	晚期	晚期
wanqi	玩器	玩器
wanqiaizheng	晚期癌症	晚期癌症
wanqian	万千	萬千
wanqiang	顽强	頑強
wanqing	晚清	晚清
wanqing	万顷	萬頃
wanqirong	万齐融	萬齊融
wanqu	弯曲	彎曲
wanquan	完全	完全
wanquan	万全	萬全
wanquanguinatuili	完全归纳推理	完全歸納推理
wanquanhe	万泉河	萬泉河
wanquanqu	万全区	萬全區
wanqudu	弯曲度	彎曲度
wanqukongjian	弯曲空间	彎曲空間
wanr	玩儿	玩兒
wanr	腕儿	腕兒
wanran	宛然	宛然
wanrbaqian	万儿八千	萬兒八千
wanrbuzhuan	玩儿不转	玩兒不轉
wanrdezhuan	玩儿得转	玩兒得轉
wanren	完人	完人
wanren	万人	萬人
wanrendi	万人敌	萬人敵
wanrenkongxiang	万人空巷	萬人空巷
wanrensangde	玩人丧德	玩人喪德
wanrenzhidi	万人之敌	萬人之敵
wanrenzhong	万人冢	萬人塚
wanrhuai	玩儿坏	玩兒壞
wanrhuazhao	玩儿花招	玩兒花招
wanrming	玩儿命	玩兒命
wanrong	万荣	萬榮
wanrongxian	万荣县	萬榮縣
wanrpiao	玩儿票	玩兒票
wanru	婉如	婉如
wanru	宛如	宛如
wanruo	宛若	宛若
wanrwan	玩儿完	玩兒完
wansai	完赛	完賽
wanshan	丸山	丸山
wanshan	万山	萬山
wanshan	完善	完善
wanshan	纨扇	紈扇
wanshang	晚上	晚上
wanshang	晚晌	晚晌
wanshang	玩赏	玩賞
wanshanghao	晚上好	晚上好
wanshanqu	万山区	萬山區
wansheng	晚生	晚生
wansheng	完胜	完勝
wanshengjie	万圣节	萬聖節
wanshengjieqianxi	万圣节前夕	萬聖節前夕
wanshengjieqianye	万圣节前夜	萬聖節前夜
wanshengye	万圣夜	萬聖夜
wanshi	完事	完事
wanshi	晚世	晚世
wanshi	万事	萬事
wanshi	万世	萬世
wanshi	挽诗	輓詩
wanshibugong	玩世不恭	玩世不恭
wanshida	万事达	萬事達
wanshidaji	完事大吉	完事大吉
wanshidaji	万事大吉	萬事大吉
wanshide	万事得	萬事得
wanshihengtong	万事亨通	萬事亨通
wanshijubeizhiqiandongfeng	万事俱备，只欠东风	萬事俱備，只欠東風
wanshikaitounan	万事开头难	萬事開頭難
wanshiqitounan	万事起头难	萬事起頭難
wanshiruyi	万事如意	萬事如意
wanshishibiao	万世师表	萬世師表
wanshitong	万事通	萬事通
wanshizong	玩失踪	玩失蹤
wanshouju	万寿菊	萬壽菊
wanshoushan	万寿山	萬壽山
wanshouwan	玩手腕	玩手腕
wanshouwujiang	万寿无疆	萬壽無疆
wanshu	完熟	完熟
wanshu	晚熟	晚熟
wanshua	玩耍	玩耍
wanshui	完税	完稅
wanshuiqianshan	万水千山	萬水千山
wansibuci	万死不辞	萬死不辭
wansui	万岁	萬歲
wansuidaozhenghouqun	腕隧道症候群	腕隧道症候群
wansuo	玩索	玩索
wanting	烷烃	烷烴
wantong	顽童	頑童
wantoucuandong	万头攒动	萬頭攢動
wantouzuandong	万头钻动	萬頭鑽動
wantuolin	万托林	萬托林
wanuatu	瓦努阿图	瓦努阿圖
wanwan	玩完	玩完
wanwan	万万	萬萬
wanwan	弯弯	彎彎
wanwanquanquan	完完全全	完完全全
wanwanququ	弯弯曲曲	彎彎曲曲
wanwei	玩味	玩味
wanwei	万位	萬位
wanweiwang	万维网	萬維網
wanwu	玩物	玩物
wanwu	万物	萬物
wanwusangzhi	玩物丧志	玩物喪志
wanwuyishi	万无一失	萬無一失
wanxi	惋惜	惋惜
wanxia	晚霞	晚霞
wanxia	玩狎	玩狎
wanxian	万县	萬縣
wanxiang	万象	萬象
wanxiangang	万县港	萬縣港
wanxianggengxin	万象更新	萬象更新
wanxianshi	万县市	萬縣市
wanxiao	玩笑	玩笑
wanxijunfa	皖系军阀	皖系軍閥
wanxing	完形	完形
wanxing	玩兴	玩興
wanxing	万幸	萬幸
wanxingceyan	完形测验	完形測驗
wanxingtiankong	完形填空	完形填空
wanxingtiankong	完型填空	完型填空
wanxingxinlixue	完形心理学	完形心理學
wanxingxinlizhiliao	完形心理治疗	完形心理治療
wanxiu	万秀	萬秀
wanxiuqu	万秀区	萬秀區
wanyan	晚宴	晚宴
wanyan	婉言	婉言
wanyan	完颜	完顏
wanyan	蜿蜒	蜿蜒
wanyangji	烷氧基	烷氧基
wanyangshan	万洋山	萬洋山
wanyao	弯腰	彎腰
wanyaotuobei	弯腰驼背	彎腰駝背
wanyemian	弯液面	彎液面
wanyi	玩意	玩意
wanyi	万一	萬一
wanyi	玩艺	玩藝
wanyi	万亿	萬億
wanyinde	玩阴的	玩陰的
wanyinglingdan	万应灵丹	萬應靈丹
wanyir	玩意儿	玩意兒
wanyir	玩艺儿	玩藝兒
wanyongbiao	万用表	萬用表
wanyongziyuan	万用字元	萬用字元
wanyou	万有	萬有
wanyouyinli	万有引力	萬有引力
wanyu	晚育	晚育
wanyuan	万源	萬源
wanyuanhu	万元户	萬元戶
wanyuanshi	万源市	萬源市
wanyue	弯月	彎月
wanyue	婉约	婉約
wanyuexingtoujing	弯月形透镜	彎月形透鏡
wanzai	湾仔	灣仔
wanzai	万载	萬載
wanzaixian	万载县	萬載縣
wanzhang	万丈	萬丈
wanzhang	挽幛	挽幛
wanzhanggaoloupingdiqi	万丈高楼平地起	萬丈高樓平地起
wanzhangguangmang	万丈光芒	萬丈光芒
wanzhe	玩者	玩者
wanzhe	弯折	彎折
wanzheng	完整	完整
wanzheng	顽症	頑症
wanzhengxing	完整性	完整性
wanzhi	湾沚	灣沚
wanzhipai	万智牌	萬智牌
wanzhiqu	湾沚区	灣沚區
wanzhongyixin	万众一心	萬眾一心
wanzhou	万州	萬州
wanzhouqu	万州区	萬州區
wanzhuan	玩转	玩轉
wanzhuan	婉转	婉轉
wanzhuan	宛转	宛轉
wanzi	丸子	丸子
wanzi	弯子	彎子
wanzi	腕子	腕子
wanziqianhong	万紫千红	萬紫千紅
wanzixi	晚自习	晚自習
wanzu	腕足	腕足
wanzudongwu	腕足动物	腕足動物
wanzuibinyu	弯嘴滨鹬	彎嘴濱鷸
wanzun	挽尊	挽尊
wapian	瓦片	瓦片
waqi	瓦器	瓦器
waqiangjiao	挖墙脚	挖牆腳
waren	蛙人	蛙人
waroubuchuang	挖肉补疮	挖肉補瘡
wasabi	瓦萨比	瓦薩比
wasai	哇塞	哇塞
wasai	哇噻	哇噻
washabi	哇沙比	哇沙比
washami	哇沙米	哇沙米
washi	蛙式	蛙式
wasi	瓦斯	瓦斯
watao	袜套	襪套
wate	瓦特	瓦特
watuji	挖土机	挖土機
wawa	娃娃	娃娃
wawa	哇哇	哇哇
wawabing	娃娃兵	娃娃兵
wawacai	娃娃菜	娃娃菜
wawache	娃娃车	娃娃車
wawalian	娃娃脸	娃娃臉
wawaqin	娃娃亲	娃娃親
wawasheng	娃娃生	娃娃生
wawayin	娃娃音	娃娃音
wawayu	娃娃鱼	娃娃魚
wawazhuang	娃娃装	娃娃裝
waxie	蛙鞋	蛙鞋
waxili	瓦西里	瓦西里
waxiliyeweiqi	瓦西里耶维奇	瓦西里耶維奇
waxue	挖穴	挖穴
wayan	瓦砚	瓦硯
wayong	蛙泳	蛙泳
wazi	娃子	娃子
wazi	袜子	襪子
wazu	佤族	佤族
wei	位	位
wei	尾	尾
wei	危	危
wei	味	味
wei	微	微
wei	威	威
wei	慰	慰
wei	未	未
wei	衞	衞
wei	喂	喂
wei	喂	餧
wei	喂	餵
wei	委	委
wei	胃	胃
wei	萎	萎
wei	蔚	蔚
wei	畏	畏
wei	唯	唯
wei	惟	惟
wei	䓕	薳
wei	为	為
wei	为	爲
wei	亹	亹
wei	伟	偉
wei	伪	偽
wei	伪	僞
wei	偎	偎
wei	卫	衛
wei	哙	噲
wei	囗	囗
wei	围	圍
wei	圩	圩
wei	壝	壝
wei	娓	娓
wei	媁	媁
wei	寪	寪
wei	尉	尉
wei	峞	峞
wei	崴	崴
wei	嵬	嵬
wei	巍	巍
wei	帏	幃
wei	帷	帷
wei	廆	廆
wei	徻	徻
wei	揻	揻
wei	桅	桅
wei	椳	椳
wei	洧	洧
wei	涠	潿
wei	渨	渨
wei	渭	渭
wei	溦	溦
wei	溾	溾
wei	潍	濰
wei	炜	煒
wei	烓	烓
wei	煟	煟
wei	煨	煨
wei	燰	燰
wei	犩	犩
wei	猥	猥
wei	猬	蝟
wei	玮	瑋
wei	痏	痏
wei	痿	痿
wei	硙	磑
wei	磈	磈
wei	纬	緯
wei	维	維
wei	罻	罻
wei	艉	艉
wei	苇	葦
wei	葳	葳
wei	薇	薇
wei	薉	薉
wei	薳	薳
wei	蝛	蝛
wei	褽	褽
wei	讆	讆
wei	讏	讏
wei	诿	諉
wei	谓	謂
wei	躗	躗
wei	躛	躛
wei	违	違
wei	逶	逶
wei	鄬	鄬
wei	鍏	鍏
wei	闱	闈
wei	隈	隈
wei	隗	隗
wei	霨	霨
wei	霺	霺
wei	韡	韡
wei	韦	韋
wei	韪	韙
wei	骫	骫
wei	魏	魏
wei	鲔	鮪
wei	鳚	䲁
wei	𣲗	湋
wei	𬀩	暐
wei	𬱟	頠
wei	𬶏	鮠
weiai	未艾	未艾
weiai	胃癌	胃癌
weiai	违碍	違礙
weiaiguzhang	为爱鼓掌	為愛鼓掌
weian	微安	微安
weian	伟岸	偉岸
weianfu	慰安妇	慰安婦
weianpei	微安培	微安培
weiao	违傲	違傲
weiao	违拗	違拗
weiaohuangtan	微凹黄檀	微凹黃檀
weiba	尾巴	尾巴
weiban	尾班	尾班
weibang	偎傍	偎傍
weibao	未报	未報
weibao	卫报	衛報
weibei	违背	違背
weibei	违悖	違悖
weibi	未必	未必
weibi	威逼	威逼
weibi	伪币	偽幣
weibian	未便	未便
weibiansanjue	韦编三绝	韋編三絕
weibiao	围标	圍標
weibiao	违标	違標
weibiaoqing	微表情	微表情
weibie	违别	違別
weibijiande	未必见得	未必見得
weibiliyou	威逼利诱	威逼利誘
weibin	卫滨	衛濱
weibin	渭滨	渭濱
weibing	胃病	胃病
weibing	卫兵	衛兵
weibinqu	卫滨区	衛濱區
weibinqu	渭滨区	渭濱區
weibo	微波	微波
weibo	微薄	微薄
weibo	微博	微博
weibo	韦伯	韋伯
weibo	围脖	圍脖
weibo	苇箔	葦箔
weiboke	微博客	微博客
weibolu	微波炉	微波爐
weibotianxian	微波天线	微波天線
weiboyang	魏伯阳	魏伯陽
weibu	尾部	尾部
weibu	喂哺	餵哺
weibu	围捕	圍捕
weibu	威卜	威卜
weibu	未卜	未卜
weibuxianzhi	未卜先知	未卜先知
weibuzudao	微不足道	微不足道
weicao	微操	微操
weiceng	未曾	未曾
weiceng	味噌	味噌
weicengtang	味噌汤	味噌湯
weichan	围产	圍產
weichang	未尝	未嘗
weichang	围场	圍場
weichangbuke	未尝不可	未嘗不可
weichangdao	胃肠道	胃腸道
weichangmanzumengguzuzizhixian	围场满族蒙古族自治县	圍場滿族蒙古族自治縣
weichangxian	围场县	圍場縣
weichanqi	围产期	圍產期
weichao	伪朝	偽朝
weichao	伪钞	偽鈔
weichen	微尘	微塵
